is_dater_male,dater_age,dated_age,age_difference,dater_race,dated_race,are_same_race,same_race_importance_for_dater,same_religion_importance_for_dater,attractiveness_importance_for_dated,sincerity_importance_for_dated,intelligence_importance_for_dated,humor_importance_for_dated,ambition_importance_for_dated,shared_interests_importance_for_dated,attractiveness_score_of_dater_from_dated,sincerity_score_of_dater_from_dated,intelligence_score_of_dater_from_dated,humor_score_of_dater_from_dated,ambition_score_of_dater_from_dated,shared_interests_score_of_dater_from_dated,attractiveness_importance_for_dater,sincerity_importance_for_dater,intelligence_importance_for_dater,humor_importance_for_dater,ambition_importance_for_dater,shared_interests_importance_for_dater,self_reported_attractiveness_of_dater,self_reported_sincerity_of_dater,self_reported_intelligence_of_dater,self_reported_humor_of_dater,self_reported_ambition_of_dater,reported_attractiveness_of_dated_from_dater,reported_sincerity_of_dated_from_dater,reported_intelligence_of_dated_from_dater,reported_humor_of_dated_from_dater,reported_ambition_of_dated_from_dater,reported_shared_interests_of_dated_from_dater,dater_interest_in_sports,dater_interest_in_tvsports,dater_interest_in_exercise,dater_interest_in_dining,dater_interest_in_museums,dater_interest_in_art,dater_interest_in_hiking,dater_interest_in_gaming,dater_interest_in_clubbing,dater_interest_in_reading,dater_interest_in_tv,dater_interest_in_theater,dater_interest_in_movies,dater_interest_in_concerts,dater_interest_in_music,dater_interest_in_shopping,dater_interest_in_yoga,interests_correlation,expected_satisfaction_of_dater,expected_number_of_likes_of_dater_from_20_people,expected_number_of_dates_for_dater,dater_liked_dated,probability_dated_wants_to_date,already_met_before,dater_wants_to_date,dated_wants_to_date,is_match
False,24,24,0,caucasian,caucasian,True,4.0,8.0,25.0,15.0,25.0,25.0,15.0,15.0,9.0,7.0,7.0,6.0,7.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,6.0,7.0,5.0,8.0,5.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,0.0,5.0,4,3,5.0,4.0,True,False,True,0
False,24,28,4,caucasian,caucasian,True,4.0,8.0,25.0,15.0,25.0,15.0,0.0,20.0,9.0,8.0,8.0,7.0,8.0,6.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,5.0,7.0,3.0,6.0,4.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,-0.38,5.0,4,3,5.0,4.0,True,False,True,0
False,24,26,2,caucasian,caucasian,True,4.0,8.0,20.0,35.0,20.0,10.0,10.0,5.0,9.0,6.0,7.0,6.0,7.0,8.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,9.0,6.0,7.0,7.0,6.0,5.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,-0.34,5.0,4,3,7.0,4.0,True,False,True,0
False,24,30,6,caucasian,caucasian,True,4.0,8.0,20.0,20.0,25.0,25.0,5.0,5.0,7.0,6.0,6.0,5.0,7.0,5.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,2.0,3.0,4.0,2.0,6.0,2.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,-0.27,5.0,4,3,4.0,3.0,True,False,True,0
False,24,23,1,caucasian,caucasian,True,4.0,8.0,25.0,10.0,35.0,15.0,0.0,15.0,7.0,7.0,7.0,4.0,5.0,5.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,-0.35,5.0,4,3,5.0,4.0,True,False,True,0
False,24,21,3,caucasian,caucasian,True,4.0,8.0,15.0,20.0,15.0,30.0,5.0,15.0,8.0,8.0,8.0,6.0,7.0,5.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,3.0,8.0,8.0,5.0,5.0,5.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,0.03,5.0,4,3,6.0,4.0,True,False,True,0
False,24,28,4,caucasian,caucasian,True,4.0,8.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,8.0,9.0,8.0,9.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,7.0,6.0,6.0,6.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,0.4,5.0,4,3,6.5,6.0,True,False,True,0
False,24,28,4,caucasian,caucasian,True,4.0,8.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,8.0,8.0,8.0,7.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,0.26,5.0,4,3,5.0,5.0,True,False,True,0
False,24,23,1,caucasian,'Black/African American',False,4.0,8.0,20.0,25.0,25.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,10.0,9.0,8.0,3.0,3.0,7.0,10.0,7.0,7.0,7.0,2.0,6.0,6.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,-0.32,5.0,4,3,8.5,9.0,True,True,True,1
False,27,24,3,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,5.0,6.0,7.0,4.0,4.0,3.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,5.0,7.0,7.0,6.0,9.0,5.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,-0.13,3.0,0,0,5.0,3.0,True,False,False,0
False,27,24,3,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,6.0,6.0,7.0,7.0,8.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,5.0,7.0,9.0,5.0,4.0,6.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,-0.11,3.0,0,0,6.0,3.0,True,False,True,0
False,27,28,1,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,25.0,15.0,25.0,15.0,0.0,20.0,9.0,8.0,8.0,8.0,8.0,7.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,8.0,8.0,9.0,5.0,9.0,6.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,-0.19,3.0,0,0,8.0,5.0,True,False,True,0
False,27,30,3,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,5.0,7.0,7.0,6.0,5.0,5.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.06,3.0,0,0,6.0,5.0,True,False,True,0
False,27,22,5,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,30.0,15.0,25.0,25.0,5.0,0.0,5.0,6.0,8.0,5.0,8.0,3.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,8.0,7.0,9.0,6.0,4.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.52,3.0,0,0,7.0,2.0,True,False,False,0
False,27,25,2,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',True,1.0,1.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,7.0,8.0,7.0,7.0,6.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,6.0,8.0,9.0,9.0,6.0,6.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.0,3.0,0,0,7.0,5.0,True,False,True,0
False,27,23,4,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,8.0,7.0,7.0,9.0,5.0,4.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,7.0,5.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,-0.41,3.0,0,0,5.0,3.0,True,False,False,0
False,27,21,6,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,15.0,20.0,15.0,30.0,5.0,15.0,6.0,7.0,7.0,7.0,6.0,5.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,4.0,7.0,6.0,6.0,9.0,4.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.17,3.0,0,0,5.0,3.0,True,False,True,0
False,27,28,1,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,9.0,8.0,9.0,7.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.5,3.0,0,0,7.0,5.0,True,False,True,0
False,27,28,1,'Asian/Pacific Islander/Asian-American',caucasian,False,1.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,6.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.19,3.0,0,0,7.0,5.0,True,False,True,0
False,27,23,4,'Asian/Pacific Islander/Asian-American','Black/African American',False,1.0,1.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,8.0,10.0,8.0,7.0,7.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,5.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0,5.0,4.0,1.0,5.0,9.0,5.0,5.0,1.0,2.0,4.0,9.0,6.0,6.0,7.0,5.0,8.0,10.0,9.0,0.2,3.0,0,0,7.0,3.0,True,False,False,0
False,30,25,5,caucasian,'Asian/Pacific Islander/Asian-American',False,4.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,6.0,10.0,10.0,8.0,5.0,3.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,10.0,7.0,4.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.29,4.0,0,1,8.0,5.0,True,True,False,0
False,30,23,7,caucasian,'Asian/Pacific Islander/Asian-American',False,4.0,8.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,10.0,10.0,8.0,10.0,6.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,5.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,0.77,4.0,0,1,5.0,3.0,True,False,False,0
False,30,24,6,caucasian,caucasian,True,4.0,8.0,25.0,35.0,30.0,10.0,0.0,0.0,4.0,4.0,7.0,3.0,6.0,4.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,5.0,7.0,7.0,5.0,7.0,5.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,0.09,4.0,0,1,6.0,3.0,True,True,False,0
False,30,24,6,caucasian,caucasian,True,4.0,8.0,25.0,15.0,25.0,25.0,15.0,15.0,6.0,7.0,7.0,6.0,6.0,8.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,5.0,6.0,6.0,2.0,5.0,7.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.15,4.0,0,1,4.0,2.0,True,False,True,0
False,30,28,2,caucasian,caucasian,True,4.0,8.0,25.0,15.0,25.0,15.0,0.0,20.0,6.0,5.0,7.0,5.0,7.0,5.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,3.0,7.0,3.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.41,4.0,0,1,5.0,2.0,True,False,False,0
False,30,26,4,caucasian,caucasian,True,4.0,8.0,20.0,35.0,20.0,10.0,10.0,5.0,6.0,8.0,7.0,8.0,8.0,8.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,9.0,5.0,6.0,4.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.49,4.0,0,1,6.0,2.0,True,False,False,0
False,30,30,0,caucasian,caucasian,True,4.0,8.0,20.0,20.0,25.0,25.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,3.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,4.0,5.0,6.0,7.0,7.0,4.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.18,4.0,0,1,6.0,2.0,True,False,True,0
False,30,25,5,caucasian,'Asian/Pacific Islander/Asian-American',False,4.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,7.0,8.0,8.0,8.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,6.0,7.0,8.0,5.0,7.0,5.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.15,4.0,0,1,7.0,2.0,True,False,True,0
False,30,27,3,caucasian,'Black/African American',False,4.0,8.0,35.0,10.0,20.0,15.0,10.0,10.0,6.0,8.0,8.0,8.0,8.0,5.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,7.0,9.0,7.0,7.0,10.0,5.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.46,4.0,0,1,7.0,3.0,True,True,False,0
False,30,23,7,caucasian,caucasian,True,4.0,8.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,9.0,8.0,6.0,5.0,4.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,7.0,5.0,9.0,1.0,9.0,2.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,0.3,4.0,0,1,3.0,1.0,True,False,False,0
False,30,21,9,caucasian,caucasian,True,4.0,8.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,7.0,6.0,6.0,6.0,6.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,7.0,9.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.22,4.0,0,1,8.0,4.0,True,True,False,0
False,30,28,2,caucasian,caucasian,True,4.0,8.0,40.0,15.0,20.0,10.0,5.0,10.0,7.0,9.0,9.0,7.0,9.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,6.0,7.0,4.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.24,4.0,0,1,6.0,3.0,True,False,False,0
False,30,28,2,caucasian,caucasian,True,4.0,8.0,40.0,20.0,20.0,20.0,0.0,0.0,5.0,8.0,8.0,7.0,7.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,5.0,6.0,5.0,5.0,6.0,8.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.29,4.0,0,1,5.0,2.0,True,False,False,0
False,30,23,7,caucasian,'Black/African American',False,4.0,8.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,9.0,9.0,8.0,8.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,4.0,4.0,6.0,10.0,7.0,8.0,6.0,6.0,8.0,6.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,-0.15,4.0,0,1,5.0,2.0,True,False,False,0
False,21,23,2,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',True,2.0,2.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9.0,7.0,6.0,6.0,3.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,0.35,6.0,5,2,5.0,5.0,True,False,False,0
False,21,24,3,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,25.0,15.0,25.0,25.0,15.0,15.0,8.0,7.0,8.0,7.0,6.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0,6.0,5.0,4.0,5.0,3.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,-0.24,6.0,5,2,5.0,4.0,True,False,True,0
False,21,28,7,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0,5.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,-0.05,6.0,5,2,5.0,3.0,True,False,True,0
False,21,30,9,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,20.0,20.0,25.0,25.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,3.0,3.0,5.0,3.0,5.0,3.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,0.12,6.0,5,2,5.0,4.0,True,False,True,0
False,21,22,1,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,7.0,7.0,5.0,5.0,3.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,3.0,3.0,2.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,0.43,6.0,5,2,4.0,4.0,True,False,True,0
False,21,25,4,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',True,2.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,8.0,8.0,7.0,6.0,7.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,-0.01,6.0,5,2,7.0,7.0,True,True,True,1
False,21,23,2,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,6.0,8.0,2.0,8.0,1.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,3.0,3.0,4.0,2.0,2.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,-0.19,6.0,5,2,3.0,3.0,True,False,False,0
False,21,21,0,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,6.0,6.0,6.0,5.0,5.0,5.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,4.0,4.0,5.0,4.0,5.0,3.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,0.35,6.0,5,2,4.0,3.0,True,False,False,0
False,21,28,7,'Asian/Pacific Islander/Asian-American',caucasian,False,2.0,2.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,30.0,5.0,30.0,15.0,15.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,6.0,3.0,7.0,3.0,7.0,6.0,6.0,7.0,4.0,4.0,5.0,4.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,7.0,0.24,6.0,5,2,5.0,4.0,True,False,True,0
False,25,25,0,caucasian,'Asian/Pacific Islander/Asian-American',False,9.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,6.0,6.0,5.0,7.0,3.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,9.0,7.0,7.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,-0.25,7.0,8,10,7.0,7.0,True,True,False,0
False,25,23,2,caucasian,'Asian/Pacific Islander/Asian-American',False,9.0,7.0,20.0,25.0,20.0,15.0,10.0,10.0,3.0,8.0,7.0,7.0,10.0,4.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,9.0,8.0,7.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.19,7.0,8,10,8.0,6.0,True,False,False,0
False,25,24,1,caucasian,caucasian,True,9.0,7.0,25.0,35.0,30.0,10.0,0.0,0.0,7.0,4.0,7.0,3.0,7.0,5.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.26,7.0,8,10,8.0,8.0,True,False,True,0
False,25,28,3,caucasian,caucasian,True,9.0,7.0,25.0,15.0,25.0,15.0,0.0,20.0,8.0,6.0,7.0,6.0,7.0,7.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,7.0,8.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,-0.01,7.0,8,10,8.0,8.0,True,True,True,1
False,25,26,1,caucasian,caucasian,True,9.0,7.0,20.0,35.0,20.0,10.0,10.0,5.0,8.0,8.0,8.0,6.0,9.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,8.0,10.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.01,7.0,8,10,8.0,8.0,True,True,True,1
False,25,30,5,caucasian,caucasian,True,9.0,7.0,20.0,20.0,25.0,25.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0,4.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,5.0,6.0,8.0,8.0,7.0,8.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,-0.21,7.0,8,10,6.0,8.0,True,False,True,0
False,25,22,3,caucasian,caucasian,True,9.0,7.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,7.0,8.0,5.0,5.0,4.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.45,7.0,8,10,7.0,7.0,True,True,False,0
False,25,25,0,caucasian,'Asian/Pacific Islander/Asian-American',False,9.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,8.0,8.0,10.0,5.0,6.0,5.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.18,7.0,8,10,8.0,8.0,True,True,True,1
False,25,23,2,caucasian,caucasian,True,9.0,7.0,25.0,10.0,35.0,15.0,0.0,15.0,8.0,4.0,8.0,1.0,7.0,1.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.09,7.0,8,10,7.0,5.0,True,True,False,0
False,25,21,4,caucasian,caucasian,True,9.0,7.0,15.0,20.0,15.0,30.0,5.0,15.0,7.0,7.0,8.0,6.0,6.0,5.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,9.0,9.0,9.0,7.0,6.0,7.0,10.0,7.0,7.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,0.43,7.0,8,10,7.0,8.0,True,False,True,0
